file_path,file_class,file_name,A3
database_normalized\RoundTable\m930.obj,RoundTable,m930.obj,"[0.06018 0.10492 0.11189 0.07936 0.06324 0.06115 0.06483 0.07367 0.08047
 0.07387 0.05648 0.0426  0.03225 0.02592 0.02024 0.01622 0.01289 0.01028
 0.00673 0.00281]"
database_normalized\RoundTable\m931.obj,RoundTable,m931.obj,"[0.03785 0.06177 0.07294 0.09126 0.11073 0.11146 0.09735 0.08473 0.07406
 0.0668  0.05611 0.04094 0.02983 0.0213  0.01418 0.01088 0.00808 0.00518
 0.00334 0.00121]"
database_normalized\RoundTable\m932.obj,RoundTable,m932.obj,"[0.03929 0.06861 0.09044 0.09823 0.10366 0.10288 0.08936 0.07718 0.06774
 0.05616 0.0453  0.03737 0.03002 0.02542 0.02139 0.0167  0.01348 0.00852
 0.00575 0.0025 ]"
database_normalized\RoundTable\m933.obj,RoundTable,m933.obj,"[0.05299 0.07634 0.0817  0.08032 0.08727 0.10271 0.10503 0.09104 0.0723
 0.05578 0.04532 0.03611 0.02874 0.0209  0.01604 0.01318 0.01176 0.00937
 0.00846 0.00464]"
database_normalized\RoundTable\m934.obj,RoundTable,m934.obj,"[0.04267 0.08058 0.08918 0.08637 0.08048 0.08612 0.09176 0.0908  0.08291
 0.07037 0.05633 0.04143 0.02974 0.02114 0.01474 0.01166 0.00924 0.00702
 0.00524 0.00222]"
database_normalized\RoundTable\m935.obj,RoundTable,m935.obj,"[0.06162 0.11213 0.10704 0.0894  0.07525 0.06654 0.06917 0.07139 0.06245
 0.05071 0.04105 0.03537 0.03323 0.02754 0.02683 0.02335 0.02005 0.01436
 0.00952 0.003  ]"
database_normalized\RoundTable\m937.obj,RoundTable,m937.obj,"[0.02859 0.06366 0.07969 0.09187 0.10802 0.11393 0.10346 0.08674 0.07575
 0.06452 0.05236 0.03716 0.02807 0.01999 0.01481 0.01184 0.00845 0.00603
 0.00366 0.0014 ]"
database_normalized\RoundTable\m938.obj,RoundTable,m938.obj,"[0.05103 0.09412 0.09537 0.08986 0.07852 0.07541 0.08174 0.08862 0.07975
 0.06267 0.04719 0.03535 0.02589 0.02202 0.01871 0.01704 0.0144  0.01136
 0.00802 0.00293]"
database_normalized\Shelf\D00057.obj,Shelf,D00057.obj,"[0.06162 0.11384 0.09941 0.08347 0.07014 0.06183 0.065   0.0684  0.06935
 0.06615 0.05893 0.0449  0.0356  0.02907 0.0227  0.01777 0.01242 0.00993
 0.00665 0.00282]"
database_normalized\Shelf\D00074.obj,Shelf,D00074.obj,"[0.04213 0.08082 0.10331 0.0999  0.094   0.08721 0.07892 0.07088 0.06224
 0.05692 0.05038 0.03998 0.0349  0.02776 0.02229 0.01821 0.01288 0.00911
 0.00554 0.00262]"
database_normalized\Shelf\D00129.obj,Shelf,D00129.obj,"[0.03571 0.07705 0.1054  0.10483 0.09849 0.09002 0.08076 0.07187 0.06441
 0.05524 0.04905 0.03985 0.03376 0.02713 0.02113 0.01694 0.01227 0.00874
 0.00511 0.00224]"
database_normalized\Shelf\D00171.obj,Shelf,D00171.obj,"[0.14899 0.10277 0.10252 0.08313 0.06246 0.05824 0.04704 0.04653 0.03744
 0.03524 0.03889 0.03044 0.03668 0.02804 0.02578 0.01991 0.02434 0.02116
 0.01782 0.03258]"
database_normalized\Shelf\D00198.obj,Shelf,D00198.obj,"[0.05847 0.10146 0.11108 0.09745 0.08372 0.07303 0.0674  0.06196 0.0532
 0.05484 0.05024 0.03486 0.03017 0.02888 0.02597 0.02033 0.01894 0.01387
 0.00951 0.00462]"
database_normalized\Shelf\D00242.obj,Shelf,D00242.obj,"[0.1177  0.0897  0.08095 0.08636 0.0833  0.07224 0.06498 0.05809 0.05178
 0.04728 0.04511 0.03504 0.03188 0.02613 0.02338 0.02226 0.01746 0.01492
 0.01531 0.01613]"
database_normalized\Shelf\D00337.obj,Shelf,D00337.obj,"[0.0798  0.09638 0.0863  0.07872 0.08653 0.08465 0.07389 0.06582 0.06318
 0.0538  0.04996 0.03732 0.03135 0.02554 0.02317 0.01756 0.0146  0.01289
 0.01104 0.0075 ]"
database_normalized\Shelf\D00352.obj,Shelf,D00352.obj,"[0.04515 0.09608 0.10474 0.09817 0.09231 0.08189 0.07438 0.066   0.05876
 0.05238 0.04592 0.03919 0.0344  0.02799 0.02493 0.02019 0.01575 0.01151
 0.00732 0.00294]"
database_normalized\Shelf\D00468.obj,Shelf,D00468.obj,"[0.0345  0.0747  0.09738 0.10618 0.09987 0.09445 0.08468 0.07386 0.06588
 0.05798 0.05082 0.04031 0.03241 0.02559 0.02085 0.01521 0.01109 0.008
 0.0043  0.00194]"
database_normalized\Shelf\D00592.obj,Shelf,D00592.obj,"[0.04192 0.09364 0.10485 0.10091 0.09178 0.08599 0.07657 0.06678 0.06035
 0.05229 0.04475 0.03907 0.03365 0.02825 0.02321 0.01959 0.01532 0.01127
 0.00708 0.00273]"
database_normalized\Shelf\D00631.obj,Shelf,D00631.obj,"[0.13212 0.09029 0.08896 0.07511 0.07925 0.06651 0.06278 0.05212 0.05599
 0.04568 0.03572 0.03422 0.03575 0.03022 0.02568 0.02188 0.01711 0.01856
 0.02021 0.01184]"
database_normalized\Shelf\D00691.obj,Shelf,D00691.obj,"[0.07978 0.12027 0.10833 0.09275 0.07888 0.0673  0.0575  0.0511  0.0468
 0.04384 0.04031 0.03606 0.03197 0.02971 0.0278  0.02607 0.02324 0.01907
 0.01354 0.00568]"
database_normalized\Shelf\D00725.obj,Shelf,D00725.obj,"[0.13544 0.11579 0.09153 0.06298 0.05656 0.04927 0.04788 0.05035 0.05755
 0.05811 0.0545  0.04348 0.03804 0.03156 0.02751 0.02518 0.02161 0.01671
 0.01088 0.00507]"
database_normalized\Shelf\D00772.obj,Shelf,D00772.obj,"[0.04662 0.09592 0.10536 0.10022 0.09149 0.08403 0.07494 0.06361 0.05705
 0.05119 0.04437 0.03705 0.03316 0.02926 0.02503 0.02129 0.01727 0.01242
 0.00701 0.00271]"
database_normalized\Shelf\D00781.obj,Shelf,D00781.obj,"[0.1718  0.07111 0.06402 0.07082 0.08138 0.08444 0.06412 0.04826 0.03763
 0.03942 0.03853 0.03053 0.02977 0.03749 0.03095 0.0234  0.0241  0.02253
 0.02061 0.00909]"
database_normalized\Shelf\D00818.obj,Shelf,D00818.obj,"[0.16906 0.06787 0.06574 0.05892 0.06469 0.06243 0.05799 0.06209 0.07198
 0.06641 0.04071 0.03583 0.03748 0.03289 0.02824 0.02389 0.02493 0.01355
 0.0098  0.0055 ]"
database_normalized\Shelf\D00881.obj,Shelf,D00881.obj,"[0.0507  0.102   0.10198 0.09728 0.08873 0.08261 0.07277 0.06545 0.05645
 0.04992 0.04373 0.03761 0.03151 0.02861 0.02596 0.02101 0.01838 0.01354
 0.00849 0.00327]"
database_normalized\Shelf\D00887.obj,Shelf,D00887.obj,"[0.06393 0.11881 0.11015 0.09763 0.08224 0.06841 0.06035 0.05345 0.04903
 0.04611 0.04141 0.03655 0.03257 0.03045 0.02773 0.02487 0.02206 0.01793
 0.01199 0.00433]"
database_normalized\Shelf\D00917.obj,Shelf,D00917.obj,"[0.03888 0.08387 0.11032 0.10882 0.09747 0.08435 0.07404 0.0651  0.05892
 0.05346 0.04733 0.04126 0.03444 0.02845 0.02316 0.01856 0.01348 0.00981
 0.0056  0.00268]"
database_normalized\Shelf\D00956.obj,Shelf,D00956.obj,"[0.05128 0.10118 0.10539 0.09662 0.0877  0.07861 0.07134 0.06485 0.05895
 0.05287 0.04652 0.03873 0.0331  0.02942 0.02436 0.02065 0.01579 0.01184
 0.00776 0.00304]"
database_normalized\Shelf\m844.obj,Shelf,m844.obj,"[0.05297 0.10293 0.09709 0.09254 0.08802 0.08193 0.07504 0.06462 0.05923
 0.05491 0.04615 0.0389  0.03286 0.02804 0.02368 0.02067 0.0166  0.01244
 0.00806 0.00332]"
database_normalized\Shelf\m845.obj,Shelf,m845.obj,"[0.04359 0.08991 0.10373 0.09978 0.09447 0.08688 0.07571 0.06773 0.05955
 0.05468 0.04618 0.03932 0.03369 0.02731 0.02387 0.01916 0.01428 0.01068
 0.00655 0.00293]"
database_normalized\Shelf\m846.obj,Shelf,m846.obj,"[0.05    0.09675 0.10979 0.1051  0.09026 0.079   0.06835 0.06302 0.0545
 0.05084 0.04413 0.03944 0.03351 0.02892 0.0254  0.02088 0.01675 0.01173
 0.00827 0.00336]"
database_normalized\Shelf\m847.obj,Shelf,m847.obj,"[0.04334 0.09622 0.11005 0.10152 0.09225 0.08086 0.07134 0.06643 0.05801
 0.05146 0.04533 0.03746 0.03248 0.02924 0.02524 0.021   0.01646 0.01142
 0.00689 0.003  ]"
database_normalized\Shelf\m849.obj,Shelf,m849.obj,"[0.0518  0.10776 0.1079  0.09902 0.08907 0.0782  0.06686 0.06003 0.05468
 0.04876 0.04298 0.03704 0.03319 0.02946 0.02585 0.0223  0.0188  0.014
 0.00896 0.00334]"
database_normalized\Shelf\m850.obj,Shelf,m850.obj,"[0.05379 0.09982 0.09898 0.09156 0.08784 0.0817  0.07344 0.06487 0.05918
 0.05384 0.04728 0.03921 0.03292 0.0289  0.025   0.01997 0.01729 0.01218
 0.0085  0.00373]"
database_normalized\Shelf\m851.obj,Shelf,m851.obj,"[0.04716 0.09683 0.10264 0.09856 0.08987 0.08305 0.07384 0.06598 0.06065
 0.05207 0.04711 0.04001 0.03338 0.02835 0.02294 0.01998 0.01602 0.0116
 0.00729 0.00267]"
database_normalized\Shelf\m852.obj,Shelf,m852.obj,"[0.04683 0.09566 0.10481 0.09799 0.09103 0.08222 0.07203 0.0657  0.05975
 0.05546 0.04661 0.04062 0.03409 0.02732 0.02424 0.01935 0.0156  0.01128
 0.00698 0.00243]"
database_normalized\Shelf\m853.obj,Shelf,m853.obj,"[0.04879 0.09555 0.10464 0.09758 0.09191 0.08302 0.07502 0.06642 0.05806
 0.05081 0.04464 0.03845 0.03251 0.02849 0.02421 0.02041 0.0161  0.01191
 0.00775 0.00373]"
database_normalized\Shelf\m854.obj,Shelf,m854.obj,"[0.05684 0.10281 0.1027  0.09635 0.08814 0.08196 0.07259 0.06334 0.05461
 0.04673 0.04283 0.03717 0.03225 0.02792 0.02415 0.0219  0.01879 0.01513
 0.00988 0.00391]"
database_normalized\Shelf\m855.obj,Shelf,m855.obj,"[0.02779 0.06789 0.09318 0.105   0.10488 0.10045 0.09081 0.07919 0.0709
 0.06    0.05044 0.03854 0.0321  0.02398 0.01878 0.01397 0.00974 0.00667
 0.0041  0.00159]"
database_normalized\Shelf\m856.obj,Shelf,m856.obj,"[0.0313  0.07472 0.09984 0.10621 0.09908 0.09204 0.08479 0.07677 0.06737
 0.05795 0.04963 0.04058 0.03275 0.02636 0.02025 0.01484 0.01133 0.00785
 0.00475 0.00159]"
database_normalized\Shelf\m857.obj,Shelf,m857.obj,"[0.03347 0.08205 0.10395 0.1071  0.09971 0.08973 0.07968 0.0701  0.06312
 0.05497 0.04724 0.03875 0.03287 0.02781 0.02147 0.01801 0.0132  0.00934
 0.00554 0.00189]"
database_normalized\Shelf\m858.obj,Shelf,m858.obj,"[0.07836 0.12115 0.1099  0.0936  0.07684 0.06508 0.05764 0.05138 0.04849
 0.0459  0.04019 0.03489 0.03153 0.02925 0.02705 0.02557 0.02323 0.02048
 0.01396 0.00551]"
database_normalized\Shelf\m859.obj,Shelf,m859.obj,"[0.03709 0.0869  0.10837 0.1066  0.09444 0.08393 0.07414 0.06785 0.06039
 0.05371 0.04766 0.04045 0.03352 0.02881 0.02364 0.01942 0.01469 0.00952
 0.00625 0.00262]"
database_normalized\Shelf\m860.obj,Shelf,m860.obj,"[0.04429 0.08175 0.1035  0.09567 0.09122 0.08627 0.08144 0.07233 0.06716
 0.05791 0.0512  0.04207 0.03234 0.02723 0.02144 0.01633 0.01207 0.00826
 0.00525 0.00227]"
database_normalized\Shelf\m861.obj,Shelf,m861.obj,"[0.05356 0.10388 0.10294 0.096   0.08933 0.07987 0.0698  0.06426 0.05596
 0.05054 0.04312 0.03738 0.03137 0.02823 0.02513 0.02263 0.01945 0.01391
 0.00933 0.00331]"
database_normalized\Shelf\m862.obj,Shelf,m862.obj,"[0.04317 0.0704  0.09943 0.09676 0.09023 0.08774 0.08292 0.07912 0.07019
 0.06609 0.05517 0.04275 0.03191 0.0249  0.01834 0.01536 0.01072 0.00749
 0.00494 0.00237]"
database_normalized\Shelf\m863.obj,Shelf,m863.obj,"[0.06065 0.09342 0.09487 0.09379 0.09049 0.08456 0.0754  0.06696 0.05906
 0.05458 0.04691 0.03743 0.03206 0.02803 0.02321 0.01943 0.01433 0.01147
 0.00793 0.00542]"
database_normalized\Shelf\m864.obj,Shelf,m864.obj,"[0.06675 0.10004 0.09882 0.09728 0.0883  0.07634 0.06653 0.06012 0.05501
 0.05247 0.04506 0.03711 0.03367 0.029   0.02575 0.02128 0.01725 0.01276
 0.00947 0.00699]"
database_normalized\Shelf\m865.obj,Shelf,m865.obj,"[0.05011 0.08917 0.10053 0.09344 0.09118 0.08679 0.07667 0.07157 0.06161
 0.05583 0.04932 0.03986 0.03392 0.0269  0.02245 0.01698 0.01383 0.00978
 0.00661 0.00345]"
database_normalized\Shelf\m866.obj,Shelf,m866.obj,"[0.04535 0.08191 0.10133 0.09569 0.09165 0.08828 0.08045 0.07286 0.06552
 0.05832 0.05121 0.04115 0.03272 0.02642 0.0211  0.01652 0.01228 0.00904
 0.00542 0.00278]"
database_normalized\Shelf\m868.obj,Shelf,m868.obj,"[0.0575  0.10013 0.10953 0.10205 0.08754 0.07344 0.06421 0.05887 0.05399
 0.05181 0.04485 0.03766 0.03361 0.0299  0.02773 0.02366 0.01757 0.01282
 0.00881 0.00432]"
database_normalized\Ship\D00027.obj,Ship,D00027.obj,"[0.07965 0.13154 0.1202  0.09571 0.07353 0.05841 0.04931 0.04436 0.04132
 0.03835 0.03518 0.0347  0.03425 0.03453 0.03181 0.03012 0.0261  0.02173
 0.014   0.0052 ]"
database_normalized\Ship\D00042.obj,Ship,D00042.obj,"[0.1379  0.16152 0.10782 0.0734  0.05419 0.04065 0.03263 0.02866 0.03266
 0.04098 0.03379 0.0256  0.02786 0.03058 0.03338 0.03492 0.0362  0.03363
 0.02422 0.00941]"
database_normalized\Ship\D00099.obj,Ship,D00099.obj,"[0.06378 0.12654 0.12739 0.09934 0.07716 0.06222 0.05249 0.04632 0.04377
 0.03948 0.03699 0.03614 0.03441 0.03365 0.03299 0.03072 0.02532 0.01792
 0.01024 0.00313]"
database_normalized\Ship\D00175.obj,Ship,D00175.obj,"[0.10332 0.13222 0.09556 0.07274 0.0631  0.05986 0.05643 0.05302 0.04737
 0.04563 0.04248 0.03933 0.03731 0.03537 0.0309  0.02789 0.02264 0.01749
 0.01213 0.00521]"
database_normalized\Ship\D00247.obj,Ship,D00247.obj,"[0.21859 0.16446 0.08438 0.05449 0.04037 0.03249 0.0272  0.02501 0.02439
 0.02504 0.02217 0.02235 0.02244 0.02391 0.02635 0.02972 0.03737 0.04673
 0.04898 0.02356]"
database_normalized\Ship\D00258.obj,Ship,D00258.obj,"[0.11008 0.14153 0.10784 0.0817  0.06326 0.05294 0.04487 0.04211 0.04048
 0.03736 0.03527 0.03353 0.03266 0.03054 0.03107 0.03024 0.03012 0.02908
 0.01856 0.00676]"
database_normalized\Ship\D00292.obj,Ship,D00292.obj,"[0.08531 0.13523 0.11891 0.09341 0.06934 0.05632 0.04575 0.04052 0.04005
 0.03573 0.03622 0.03549 0.03544 0.03404 0.03243 0.03207 0.02934 0.02345
 0.01514 0.00581]"
database_normalized\Ship\D00429.obj,Ship,D00429.obj,"[0.07142 0.10707 0.11028 0.0958  0.08238 0.06898 0.06177 0.05352 0.04724
 0.04405 0.04199 0.03889 0.03455 0.0335  0.03017 0.02678 0.0223  0.01644
 0.00948 0.00339]"
database_normalized\Ship\D00467.obj,Ship,D00467.obj,"[0.31731 0.15052 0.06386 0.0366  0.02485 0.02035 0.01812 0.01581 0.01396
 0.0154  0.0147  0.01549 0.01616 0.01859 0.02082 0.02699 0.03994 0.06288
 0.07672 0.03093]"
database_normalized\Ship\D00539.obj,Ship,D00539.obj,"[0.21143 0.15684 0.0754  0.05647 0.04439 0.0369  0.03098 0.02827 0.02822
 0.03017 0.02699 0.02403 0.02385 0.0264  0.02986 0.03441 0.0401  0.04354
 0.03668 0.01507]"
database_normalized\Ship\D00543.obj,Ship,D00543.obj,"[0.13325 0.17025 0.11248 0.07466 0.052   0.03958 0.03416 0.03178 0.0297
 0.02928 0.0282  0.02621 0.02676 0.02934 0.03212 0.03664 0.04073 0.04095
 0.02499 0.00692]"
database_normalized\Ship\D00647.obj,Ship,D00647.obj,"[0.18749 0.18487 0.09932 0.05757 0.0399  0.02911 0.02543 0.02225 0.02449
 0.02597 0.023   0.02062 0.02132 0.02445 0.03025 0.03548 0.04405 0.04849
 0.0412  0.01474]"
database_normalized\Ship\D00771.obj,Ship,D00771.obj,"[0.1583  0.18369 0.1077  0.06465 0.04474 0.03483 0.02842 0.02503 0.02308
 0.02394 0.02262 0.02291 0.02419 0.02905 0.03443 0.03803 0.04257 0.04446
 0.03474 0.01262]"
database_normalized\Ship\D00791.obj,Ship,D00791.obj,"[0.08775 0.13654 0.11882 0.09351 0.07166 0.05478 0.04659 0.04053 0.03743
 0.03575 0.03547 0.03419 0.03486 0.03459 0.03344 0.03197 0.02939 0.0225
 0.01469 0.00554]"
database_normalized\Ship\D00809.obj,Ship,D00809.obj,"[0.14718 0.17132 0.10916 0.06654 0.04794 0.03801 0.03183 0.02897 0.02775
 0.02878 0.02761 0.02706 0.02815 0.02964 0.03386 0.03774 0.04189 0.03863
 0.028   0.00994]"
database_normalized\Ship\D00837.obj,Ship,D00837.obj,"[0.21655 0.1624  0.08377 0.05575 0.04127 0.03265 0.02755 0.02519 0.02504
 0.02485 0.02297 0.02152 0.02216 0.02307 0.0268  0.03098 0.03764 0.04776
 0.04927 0.02281]"
database_normalized\Ship\D00896.obj,Ship,D00896.obj,"[0.07459 0.13229 0.11993 0.09228 0.06985 0.05635 0.05075 0.04575 0.04334
 0.04047 0.0401  0.03672 0.03693 0.03591 0.03291 0.03054 0.02569 0.0196
 0.01173 0.00427]"
database_normalized\Ship\D00907.obj,Ship,D00907.obj,"[0.08114 0.11911 0.12337 0.09454 0.07397 0.05858 0.04917 0.04358 0.04243
 0.04007 0.0384  0.03739 0.03902 0.03809 0.0347  0.03036 0.02442 0.01717
 0.01059 0.0039 ]"
database_normalized\Ship\D00935.obj,Ship,D00935.obj,"[0.21559 0.17514 0.0919  0.05453 0.03754 0.02887 0.02444 0.02181 0.01991
 0.0203  0.02032 0.01973 0.02193 0.02417 0.02813 0.03363 0.04338 0.05125
 0.04869 0.01874]"
database_normalized\Ship\D00949.obj,Ship,D00949.obj,"[0.09511 0.14139 0.11676 0.08612 0.06972 0.0545  0.04713 0.04115 0.0384
 0.0358  0.03399 0.03321 0.03152 0.03212 0.03094 0.03157 0.03028 0.02693
 0.01719 0.00617]"
database_normalized\Ship\m1427.obj,Ship,m1427.obj,"[0.14142 0.15611 0.11433 0.07563 0.05374 0.04252 0.03382 0.03128 0.02812
 0.0285  0.0283  0.02762 0.02858 0.03088 0.03241 0.03538 0.0368  0.03578
 0.0279  0.01088]"
database_normalized\Ship\m1428.obj,Ship,m1428.obj,"[0.18202 0.15922 0.09332 0.06396 0.04714 0.03842 0.03381 0.02973 0.02832
 0.02863 0.02487 0.02377 0.02473 0.02548 0.03127 0.03637 0.03965 0.04018
 0.0336  0.01551]"
database_normalized\Ship\m1429.obj,Ship,m1429.obj,"[0.17139 0.169   0.10066 0.06241 0.04045 0.03152 0.02994 0.03164 0.03306
 0.03564 0.03015 0.02333 0.02187 0.02494 0.02899 0.03282 0.03981 0.04234
 0.03522 0.01482]"
database_normalized\Ship\m1430.obj,Ship,m1430.obj,"[0.17215 0.15546 0.10023 0.06561 0.04617 0.03799 0.03419 0.03218 0.0304
 0.03221 0.02973 0.02521 0.02523 0.02532 0.02877 0.03236 0.03589 0.03969
 0.03535 0.01586]"
database_normalized\Ship\m1431.obj,Ship,m1431.obj,"[0.13849 0.15584 0.10801 0.0758  0.05289 0.04165 0.03618 0.03569 0.0354
 0.03446 0.03005 0.02776 0.02738 0.02933 0.03251 0.03468 0.0341  0.03258
 0.02461 0.01259]"
database_normalized\Ship\m1432.obj,Ship,m1432.obj,"[0.26716 0.15854 0.07694 0.04671 0.03312 0.02516 0.02183 0.01808 0.01957
 0.02034 0.01802 0.01781 0.0184  0.02155 0.02544 0.0295  0.0387  0.04738
 0.05724 0.03851]"
database_normalized\Ship\m1433.obj,Ship,m1433.obj,"[0.11838 0.1499  0.11428 0.07915 0.05976 0.04697 0.04056 0.03651 0.03325
 0.03145 0.03197 0.03191 0.03095 0.032   0.03331 0.03432 0.03478 0.03009
 0.02192 0.00854]"
database_normalized\Ship\m1434.obj,Ship,m1434.obj,"[0.09433 0.10194 0.0978  0.09326 0.08214 0.06783 0.05975 0.05103 0.04735
 0.04554 0.04195 0.03911 0.03565 0.03142 0.02814 0.02499 0.02135 0.0176
 0.01234 0.00648]"
database_normalized\Ship\m1435.obj,Ship,m1435.obj,"[0.07366 0.1207  0.11421 0.09821 0.07772 0.06344 0.05483 0.0488  0.04532
 0.04075 0.03925 0.03675 0.03403 0.03257 0.03009 0.0275  0.02433 0.02034
 0.01293 0.00457]"
database_normalized\Ship\m1436.obj,Ship,m1436.obj,"[0.14899 0.15958 0.10102 0.06891 0.05093 0.04212 0.03659 0.03407 0.03286
 0.03337 0.02941 0.02684 0.02619 0.02588 0.03039 0.03274 0.03535 0.04017
 0.03298 0.01161]"
database_normalized\Ship\m1437.obj,Ship,m1437.obj,"[0.23876 0.15677 0.08257 0.05081 0.03775 0.03082 0.02354 0.02134 0.02422
 0.02644 0.02254 0.02062 0.02032 0.02308 0.0261  0.02972 0.03663 0.04677
 0.05273 0.02847]"
database_normalized\Ship\m1438.obj,Ship,m1438.obj,"[0.19455 0.16315 0.09408 0.0599  0.04237 0.03289 0.0281  0.02536 0.02476
 0.02694 0.02388 0.02383 0.02445 0.02675 0.03076 0.0351  0.04082 0.04603
 0.03833 0.01795]"
database_normalized\Ship\m1439.obj,Ship,m1439.obj,"[0.14816 0.18009 0.10961 0.0698  0.0472  0.03644 0.03115 0.02692 0.02555
 0.02409 0.02384 0.02396 0.02591 0.02767 0.03272 0.03864 0.04199 0.04334
 0.03241 0.01051]"
database_normalized\Ship\m1440.obj,Ship,m1440.obj,"[0.14541 0.1599  0.1106  0.07101 0.04789 0.03769 0.03133 0.02969 0.03192
 0.03156 0.03277 0.03039 0.02849 0.02973 0.03423 0.03958 0.04297 0.03356
 0.02185 0.00943]"
database_normalized\Ship\m1441.obj,Ship,m1441.obj,"[0.08187 0.11648 0.10538 0.09526 0.08144 0.06676 0.05646 0.04993 0.04637
 0.04173 0.03876 0.03586 0.03345 0.03112 0.02975 0.02805 0.0249  0.01936
 0.0123  0.00477]"
database_normalized\Ship\m1442.obj,Ship,m1442.obj,"[0.16838 0.10538 0.05488 0.05721 0.05843 0.05803 0.05736 0.05527 0.0541
 0.0537  0.04978 0.04364 0.03775 0.0328  0.02961 0.02527 0.02239 0.01787
 0.01248 0.00567]"
database_normalized\Ship\m1444.obj,Ship,m1444.obj,"[0.13033 0.17222 0.10781 0.07116 0.05345 0.04341 0.03445 0.03099 0.02982
 0.02957 0.02945 0.0279  0.0319  0.03457 0.03513 0.03761 0.0374  0.03365
 0.02115 0.00803]"
database_normalized\Ship\m1446.obj,Ship,m1446.obj,"[0.22128 0.16324 0.08227 0.05426 0.04066 0.0331  0.0274  0.02591 0.02434
 0.02582 0.02283 0.02174 0.02108 0.02326 0.02569 0.02989 0.03732 0.04693
 0.0493  0.02368]"
database_normalized\Ship\m1447.obj,Ship,m1447.obj,"[0.22612 0.08579 0.06743 0.05989 0.05275 0.0486  0.04591 0.04315 0.04232
 0.04009 0.03628 0.03204 0.03094 0.03002 0.02936 0.0279  0.02848 0.03262
 0.03061 0.0097 ]"
database_normalized\Ship\m1448.obj,Ship,m1448.obj,"[0.0993  0.11461 0.10237 0.08808 0.07396 0.06517 0.059   0.05398 0.04875
 0.04303 0.03733 0.03381 0.03091 0.02802 0.02674 0.02497 0.02228 0.01964
 0.01766 0.01039]"
database_normalized\Ship\m1449.obj,Ship,m1449.obj,"[0.07832 0.11266 0.10497 0.09184 0.08109 0.07309 0.06468 0.05485 0.04721
 0.04264 0.03838 0.03373 0.03086 0.03031 0.02759 0.02487 0.02257 0.01871
 0.01364 0.00799]"
database_normalized\Ship\m1450.obj,Ship,m1450.obj,"[0.07977 0.12348 0.10509 0.08577 0.07319 0.06835 0.06444 0.05722 0.05073
 0.04221 0.03843 0.03318 0.03023 0.02823 0.02783 0.02613 0.02465 0.02046
 0.01468 0.00593]"
database_normalized\Ship\m1451.obj,Ship,m1451.obj,"[0.12294 0.11336 0.09836 0.08197 0.06846 0.0614  0.05444 0.05173 0.04617
 0.04313 0.03685 0.03159 0.02894 0.02732 0.02714 0.02489 0.02369 0.02154
 0.0201  0.01598]"
database_normalized\Ship\m1452.obj,Ship,m1452.obj,"[0.13785 0.13412 0.102   0.07597 0.05897 0.05128 0.04547 0.04132 0.03911
 0.03907 0.03436 0.03031 0.02775 0.02707 0.02671 0.02811 0.02787 0.02716
 0.0273  0.0182 ]"
database_normalized\Ship\m1453.obj,Ship,m1453.obj,"[0.03236 0.07019 0.09327 0.10364 0.10073 0.09459 0.08724 0.07883 0.0697
 0.05926 0.04987 0.0426  0.03264 0.02524 0.01987 0.01474 0.01098 0.00788
 0.00459 0.00178]"
database_normalized\Ship\m1454.obj,Ship,m1454.obj,"[0.04365 0.07478 0.09236 0.09546 0.09296 0.09352 0.0879  0.08316 0.06997
 0.05936 0.04763 0.03854 0.03186 0.02503 0.01994 0.01629 0.01203 0.00845
 0.0052  0.00191]"
database_normalized\Ship\m1455.obj,Ship,m1455.obj,"[0.07652 0.12303 0.10018 0.08222 0.07558 0.07189 0.06466 0.05787 0.05121
 0.04431 0.03808 0.03354 0.03452 0.03212 0.03131 0.02935 0.02299 0.01683
 0.01005 0.00374]"
database_normalized\Ship\m1456.obj,Ship,m1456.obj,"[0.05824 0.09327 0.09779 0.09734 0.08849 0.08079 0.07397 0.06658 0.06039
 0.05424 0.04489 0.03751 0.03268 0.02928 0.02557 0.02003 0.01579 0.01209
 0.00778 0.00328]"
database_normalized\Ship\m1457.obj,Ship,m1457.obj,"[0.05039 0.09448 0.10858 0.10393 0.0902  0.07944 0.06887 0.06205 0.05609
 0.05059 0.04542 0.03889 0.03374 0.0298  0.02548 0.02158 0.01727 0.0126
 0.00769 0.00291]"
